date,SKU,demand,stock_level,lead_time,reorder_point
2022-06-17,SKU_B,93,266,10,200
2022-06-18,SKU_B,104,573,10,200
2022-06-19,SKU_B,87,469,10,200
2022-06-20,SKU_B,74,382,10,200
2022-06-21,SKU_B,85,308,10,200
2022-06-22,SKU_B,76,223,10,200
2022-06-23,SKU_B,77,547,10,200
2022-06-24,SKU_B,84,470,10,200
2022-06-25,SKU_B,74,386,10,200
2022-06-26,SKU_B,81,312,10,200
2022-06-27,SKU_B,57,231,10,200
2022-06-28,SKU_B,89,574,10,200
2022-06-29,SKU_B,85,485,10,200
2022-06-30,SKU_B,73,400,10,200
2022-07-01,SKU_B,95,327,10,200
2022-07-02,SKU_B,98,232,10,200
2022-07-03,SKU_B,60,534,10,200
2022-07-04,SKU_B,72,474,10,200
2022-07-05,SKU_B,72,402,10,200
2022-07-06,SKU_B,69,330,10,200
2022-07-07,SKU_B,96,261,10,200
2022-07-08,SKU_B,80,565,10,200
2022-07-09,SKU_B,79,485,10,200
2022-07-10,SKU_B,52,406,10,200
2022-07-11,SKU_B,92,354,10,200
2022-07-12,SKU_B,63,262,10,200
2022-07-13,SKU_B,83,599,10,200
2022-07-14,SKU_B,86,516,10,200
2022-07-15,SKU_B,102,430,10,200
2022-07-16,SKU_B,61,328,10,200
2022-07-17,SKU_B,35,267,10,200
2022-07-18,SKU_B,83,232,10,200
2022-07-19,SKU_B,107,549,10,200
2022-07-20,SKU_B,98,442,10,200
2022-07-21,SKU_B,83,344,10,200
2022-07-22,SKU_B,72,261,10,200
2022-07-23,SKU_B,91,589,10,200
2022-07-24,SKU_B,64,498,10,200
2022-07-25,SKU_B,86,434,10,200
2022-07-26,SKU_B,86,348,10,200
2022-07-27,SKU_B,94,262,10,200
2022-07-28,SKU_B,119,568,10,200
2022-07-29,SKU_B,84,449,10,200
2022-07-30,SKU_B,70,365,10,200
2022-07-31,SKU_B,77,295,10,200
2022-08-01,SKU_B,51,218,10,200
2022-08-02,SKU_B,67,567,10,200
2022-08-03,SKU_B,71,500,10,200
2022-08-04,SKU_B,69,429,10,200
2022-08-05,SKU_B,79,360,10,200
2022-08-06,SKU_B,64,281,10,200
2022-08-07,SKU_B,93,217,10,200
2022-08-08,SKU_B,76,524,10,200
2022-08-09,SKU_B,75,448,10,200
2022-08-10,SKU_B,70,373,10,200
2022-08-11,SKU_B,77,303,10,200
2022-08-12,SKU_B,87,226,10,200
2022-08-13,SKU_B,62,539,10,200
2022-08-14,SKU_B,65,477,10,200
2022-08-15,SKU_B,70,412,10,200
2022-08-16,SKU_B,54,342,10,200
2022-08-17,SKU_B,62,288,10,200
2022-08-18,SKU_B,67,226,10,200
2022-08-19,SKU_B,87,559,10,200
2022-08-20,SKU_B,77,472,10,200
2022-08-21,SKU_B,76,395,10,200
2022-08-22,SKU_B,86,319,10,200
2022-08-23,SKU_B,71,233,10,200
2022-08-24,SKU_B,79,562,10,200
2022-08-25,SKU_B,71,483,10,200
2022-08-26,SKU_B,77,412,10,200
2022-08-27,SKU_B,64,335,10,200
2022-08-28,SKU_B,36,271,10,200
2022-08-29,SKU_B,70,235,10,200
2022-08-30,SKU_B,93,565,10,200
2022-08-31,SKU_B,86,472,10,200
2022-09-01,SKU_B,86,386,10,200
2022-09-02,SKU_B,90,300,10,200
2022-09-03,SKU_B,73,210,10,200
2022-09-04,SKU_B,74,537,10,200
2022-09-05,SKU_B,62,463,10,200
2022-09-06,SKU_B,66,401,10,200
2022-09-07,SKU_B,80,335,10,200
2022-09-08,SKU_B,89,255,10,200
2022-09-09,SKU_B,69,566,10,200
2022-09-10,SKU_B,64,497,10,200
2022-09-11,SKU_B,71,433,10,200
2022-09-12,SKU_B,80,362,10,200
2022-09-13,SKU_B,49,282,10,200
2022-09-14,SKU_B,36,233,10,200
2022-09-15,SKU_B,62,597,10,200
2022-09-16,SKU_B,52,535,10,200
2022-09-17,SKU_B,63,483,10,200
2022-09-18,SKU_B,68,420,10,200
2022-09-19,SKU_B,63,352,10,200
2022-09-20,SKU_B,92,289,10,200
2022-09-21,SKU_B,75,597,10,200
2022-09-22,SKU_B,75,522,10,200
2022-09-23,SKU_B,79,447,10,200
2022-09-24,SKU_B,53,368,10,200
2022-09-25,SKU_B,86,315,10,200
2022-09-26,SKU_B,69,229,10,200
2022-09-27,SKU_B,80,560,10,200
2022-09-28,SKU_B,54,480,10,200
2022-09-29,SKU_B,47,426,10,200
2022-09-30,SKU_B,82,379,10,200
2022-10-01,SKU_B,76,297,10,200
2022-10-02,SKU_B,56,221,10,200
2022-10-03,SKU_B,57,565,10,200
2022-10-04,SKU_B,87,508,10,200
2022-10-05,SKU_B,52,421,10,200
2022-10-06,SKU_B,95,369,10,200
2022-10-07,SKU_B,57,274,10,200
2022-10-08,SKU_B,80,217,10,200
2022-10-09,SKU_B,65,537,10,200
2022-10-10,SKU_B,79,472,10,200
2022-10-11,SKU_B,62,393,10,200
2022-10-12,SKU_B,68,331,10,200
2022-10-13,SKU_B,71,263,10,200
2022-10-14,SKU_B,55,592,10,200
2022-10-15,SKU_B,82,537,10,200
2022-10-16,SKU_B,63,455,10,200
2022-10-17,SKU_B,67,392,10,200
2022-10-18,SKU_B,56,325,10,200
2022-10-19,SKU_B,32,269,10,200
2022-10-20,SKU_B,68,237,10,200
2022-10-21,SKU_B,107,569,10,200
2022-10-22,SKU_B,83,462,10,200
2022-10-23,SKU_B,71,379,10,200
2022-10-24,SKU_B,67,308,10,200
2022-10-25,SKU_B,72,241,10,200
2022-10-26,SKU_B,80,569,10,200
2022-10-27,SKU_B,54,489,10,200
2022-10-28,SKU_B,88,435,10,200
2022-10-29,SKU_B,83,347,10,200
2022-10-30,SKU_B,83,264,10,200
2022-10-31,SKU_B,79,581,10,200
2022-11-01,SKU_B,73,502,10,200
2022-11-02,SKU_B,83,429,10,200
2022-11-03,SKU_B,81,346,10,200
2022-11-04,SKU_B,67,265,10,200
2022-11-05,SKU_B,64,598,10,200
2022-11-06,SKU_B,75,534,10,200
2022-11-07,SKU_B,96,459,10,200
2022-11-08,SKU_B,55,363,10,200
2022-11-09,SKU_B,51,308,10,200
2022-11-10,SKU_B,76,257,10,200
2022-11-11,SKU_B,75,581,10,200
2022-11-12,SKU_B,77,506,10,200
2022-11-13,SKU_B,78,429,10,200
2022-11-14,SKU_B,71,351,10,200
2022-11-15,SKU_B,97,280,10,200
2022-11-16,SKU_B,51,583,10,200
2022-11-17,SKU_B,63,532,10,200
2022-11-18,SKU_B,74,469,10,200
2022-11-19,SKU_B,51,395,10,200
2022-11-20,SKU_B,73,344,10,200
2022-11-21,SKU_B,101,271,10,200
2022-11-22,SKU_B,76,570,10,200
2022-11-23,SKU_B,80,494,10,200
2022-11-24,SKU_B,57,414,10,200
2022-11-25,SKU_B,67,357,10,200
2022-11-26,SKU_B,71,290,10,200
2022-11-27,SKU_B,72,219,10,200
2022-11-28,SKU_B,96,547,10,200
2022-11-29,SKU_B,86,451,10,200
2022-11-30,SKU_B,61,365,10,200
2022-12-01,SKU_B,82,304,10,200
2022-12-02,SKU_B,86,222,10,200
2022-12-03,SKU_B,95,536,10,200
2022-12-04,SKU_B,102,441,10,200
2022-12-05,SKU_B,64,339,10,200
2022-12-06,SKU_B,67,275,10,200
2022-12-07,SKU_B,60,208,10,200
2022-12-08,SKU_B,76,548,10,200
2022-12-09,SKU_B,87,472,10,200
2022-12-10,SKU_B,95,385,10,200
2022-12-11,SKU_B,79,290,10,200
2022-12-12,SKU_B,76,211,10,200
2022-12-13,SKU_B,83,535,10,200
2022-12-14,SKU_B,69,452,10,200
2022-12-15,SKU_B,113,383,10,200
2022-12-16,SKU_B,57,270,10,200
2022-12-17,SKU_B,85,213,10,200
2022-12-18,SKU_B,112,528,10,200
2022-12-19,SKU_B,82,416,10,200
2022-12-20,SKU_B,80,334,10,200
2022-12-21,SKU_B,78,254,10,200
2022-12-22,SKU_B,80,576,10,200
2022-12-23,SKU_B,104,496,10,200
2022-12-24,SKU_B,50,392,10,200
2022-12-25,SKU_B,107,342,10,200
2022-12-26,SKU_B,63,235,10,200
2022-12-27,SKU_B,80,572,10,200
2022-12-28,SKU_B,78,492,10,200
2022-12-29,SKU_B,94,414,10,200
2022-12-30,SKU_B,61,320,10,200
2022-12-31,SKU_B,92,259,10,200
2020-01-01,SKU_C,40,200,5,100
2020-01-02,SKU_C,23,160,5,100
2020-01-03,SKU_C,31,137,5,100
2020-01-04,SKU_C,27,106,5,100
2020-01-05,SKU_C,32,279,5,100
2020-01-06,SKU_C,30,247,5,100
2020-01-07,SKU_C,27,217,5,100
2020-01-08,SKU_C,33,190,5,100
2020-01-09,SKU_C,40,157,5,100
2020-01-10,SKU_C,30,117,5,100
2020-01-11,SKU_C,35,287,5,100
2020-01-12,SKU_C,25,252,5,100
2020-01-13,SKU_C,27,227,5,100
2020-01-14,SKU_C,34,200,5,100
2020-01-15,SKU_C,39,166,5,100
2020-01-16,SKU_C,34,127,5,100
2020-01-17,SKU_C,31,293,5,100
2020-01-18,SKU_C,33,262,5,100
2020-01-19,SKU_C,26,229,5,100
2020-01-20,SKU_C,36,203,5,100
2020-01-21,SKU_C,37,167,5,100
2020-01-22,SKU_C,31,130,5,100
2020-01-23,SKU_C,31,299,5,100
2020-01-24,SKU_C,35,268,5,100
2020-01-25,SKU_C,32,233,5,100
2020-01-26,SKU_C,34,201,5,100
2020-01-27,SKU_C,45,167,5,100
2020-01-28,SKU_C,33,122,5,100
2020-01-29,SKU_C,33,289,5,100
2020-01-30,SKU_C,31,256,5,100
2020-01-31,SKU_C,38,225,5,100
2020-02-01,SKU_C,34,187,5,100
2020-02-02,SKU_C,32,153,5,100
2020-02-03,SKU_C,42,121,5,100
2020-02-04,SKU_C,42,279,5,100
2020-02-05,SKU_C,32,237,5,100
2020-02-06,SKU_C,26,205,5,100
2020-02-07,SKU_C,41,179,5,100
2020-02-08,SKU_C,32,138,5,100
2020-02-09,SKU_C,40,106,5,100
2020-02-10,SKU_C,26,266,5,100
2020-02-11,SKU_C,41,240,5,100
2020-02-12,SKU_C,30,199,5,100
2020-02-13,SKU_C,40,169,5,100
2020-02-14,SKU_C,37,129,5,100
2020-02-15,SKU_C,32,292,5,100
2020-02-16,SKU_C,35,260,5,100
2020-02-17,SKU_C,41,225,5,100
2020-02-18,SKU_C,38,184,5,100
2020-02-19,SKU_C,40,146,5,100
2020-02-20,SKU_C,47,106,5,100
2020-02-21,SKU_C,30,259,5,100
2020-02-22,SKU_C,46,229,5,100
2020-02-23,SKU_C,38,183,5,100
2020-02-24,SKU_C,33,145,5,100
2020-02-25,SKU_C,31,112,5,100
2020-02-26,SKU_C,37,281,5,100
2020-02-27,SKU_C,43,244,5,100
2020-02-28,SKU_C,38,201,5,100
2020-02-29,SKU_C,46,163,5,100
2020-03-01,SKU_C,31,117,5,100
2020-03-02,SKU_C,39,286,5,100
2020-03-03,SKU_C,33,247,5,100
2020-03-04,SKU_C,41,214,5,100
2020-03-05,SKU_C,43,173,5,100
2020-03-06,SKU_C,37,130,5,100
2020-03-07,SKU_C,26,293,5,100
2020-03-08,SKU_C,40,267,5,100
2020-03-09,SKU_C,41,227,5,100
2020-03-10,SKU_C,41,186,5,100
2020-03-11,SKU_C,46,145,5,100
2020-03-12,SKU_C,34,299,5,100
2020-03-13,SKU_C,43,265,5,100
2020-03-14,SKU_C,46,222,5,100
2020-03-15,SKU_C,31,176,5,100
2020-03-16,SKU_C,41,145,5,100
2020-03-17,SKU_C,37,104,5,100
2020-03-18,SKU_C,39,267,5,100
2020-03-19,SKU_C,42,228,5,100
2020-03-20,SKU_C,37,186,5,100
2020-03-21,SKU_C,37,149,5,100
2020-03-22,SKU_C,40,112,5,100
2020-03-23,SKU_C,35,272,5,100
2020-03-24,SKU_C,35,237,5,100
2020-03-25,SKU_C,44,202,5,100
2020-03-26,SKU_C,34,158,5,100
2020-03-27,SKU_C,43,124,5,100
2020-03-28,SKU_C,43,281,5,100
2020-03-29,SKU_C,32,238,5,100
2020-03-30,SKU_C,37,206,5,100
2020-03-31,SKU_C,46,169,5,100
2020-04-01,SKU_C,35,123,5,100
2020-04-02,SKU_C,38,288,5,100
2020-04-03,SKU_C,43,250,5,100
2020-04-04,SKU_C,44,207,5,100
2020-04-05,SKU_C,39,163,5,100
2020-04-06,SKU_C,37,124,5,100
2020-04-07,SKU_C,47,287,5,100
2020-04-08,SKU_C,49,240,5,100
2020-04-09,SKU_C,45,191,5,100
2020-04-10,SKU_C,41,146,5,100
2020-04-11,SKU_C,36,105,5,100
2020-04-12,SKU_C,36,269,5,100
2020-04-13,SKU_C,43,233,5,100
2020-04-14,SKU_C,42,190,5,100
2020-04-15,SKU_C,47,148,5,100
2020-04-16,SKU_C,43,101,5,100
2020-04-17,SKU_C,32,258,5,100
2020-04-18,SKU_C,45,226,5,100
2020-04-19,SKU_C,35,181,5,100
2020-04-20,SKU_C,38,146,5,100
2020-04-21,SKU_C,41,108,5,100
2020-04-22,SKU_C,50,267,5,100
2020-04-23,SKU_C,55,217,5,100
2020-04-24,SKU_C,43,162,5,100
2020-04-25,SKU_C,39,119,5,100
2020-04-26,SKU_C,42,280,5,100
2020-04-27,SKU_C,44,238,5,100
2020-04-28,SKU_C,38,194,5,100
2020-04-29,SKU_C,48,156,5,100
2020-04-30,SKU_C,40,108,5,100
2020-05-01,SKU_C,42,268,5,100
2020-05-02,SKU_C,42,226,5,100
2020-05-03,SKU_C,41,184,5,100
2020-05-04,SKU_C,43,143,5,100
2020-05-05,SKU_C,36,300,5,100
2020-05-06,SKU_C,36,264,5,100
2020-05-07,SKU_C,33,228,5,100
2020-05-08,SKU_C,41,195,5,100
2020-05-09,SKU_C,42,154,5,100
2020-05-10,SKU_C,41,112,5,100
2020-05-11,SKU_C,47,271,5,100
2020-05-12,SKU_C,38,224,5,100
2020-05-13,SKU_C,41,186,5,100
2020-05-14,SKU_C,33,145,5,100
2020-05-15,SKU_C,36,112,5,100
2020-05-16,SKU_C,41,276,5,100
2020-05-17,SKU_C,42,235,5,100
2020-05-18,SKU_C,36,193,5,100
2020-05-19,SKU_C,37,157,5,100
2020-05-20,SKU_C,30,120,5,100
2020-05-21,SKU_C,35,290,5,100
2020-05-22,SKU_C,42,255,5,100
2020-05-23,SKU_C,40,213,5,100
2020-05-24,SKU_C,39,173,5,100
2020-05-25,SKU_C,37,134,5,100
2020-05-26,SKU_C,37,297,5,100
2020-05-27,SKU_C,33,260,5,100
2020-05-28,SKU_C,40,227,5,100
2020-05-29,SKU_C,38,187,5,100
2020-05-30,SKU_C,39,149,5,100
2020-05-31,SKU_C,33,110,5,100
2020-06-01,SKU_C,25,277,5,100
2020-06-02,SKU_C,41,252,5,100
2020-06-03,SKU_C,33,211,5,100
2020-06-04,SKU_C,31,178,5,100
2020-06-05,SKU_C,39,147,5,100
2020-06-06,SKU_C,33,108,5,100
2020-06-07,SKU_C,40,275,5,100
2020-06-08,SKU_C,38,235,5,100
2020-06-09,SKU_C,38,197,5,100
2020-06-10,SKU_C,28,159,5,100
2020-06-11,SKU_C,40,131,5,100
2020-06-12,SKU_C,35,291,5,100
2020-06-13,SKU_C,32,256,5,100
2020-06-14,SKU_C,35,224,5,100
2020-06-15,SKU_C,25,189,5,100
2020-06-16,SKU_C,36,164,5,100
2020-06-17,SKU_C,28,128,5,100
2020-06-18,SKU_C,26,300,5,100
2020-06-19,SKU_C,25,274,5,100
2020-06-20,SKU_C,38,249,5,100
2020-06-21,SKU_C,30,211,5,100
2020-06-22,SKU_C,40,181,5,100
2020-06-23,SKU_C,30,141,5,100
2020-06-24,SKU_C,24,111,5,100
2020-06-25,SKU_C,26,287,5,100
2020-06-26,SKU_C,38,261,5,100
2020-06-27,SKU_C,31,223,5,100
2020-06-28,SKU_C,29,192,5,100
2020-06-29,SKU_C,32,163,5,100
2020-06-30,SKU_C,34,131,5,100
2020-07-01,SKU_C,37,297,5,100
2020-07-02,SKU_C,38,260,5,100
2020-07-03,SKU_C,29,222,5,100
2020-07-04,SKU_C,24,193,5,100
2020-07-05,SKU_C,28,169,5,100
2020-07-06,SKU_C,32,141,5,100
2020-07-07,SKU_C,25,109,5,100
2020-07-08,SKU_C,25,284,5,100
2020-07-09,SKU_C,31,259,5,100
2020-07-10,SKU_C,29,228,5,100
2020-07-11,SKU_C,30,199,5,100
2020-07-12,SKU_C,25,169,5,100
2020-07-13,SKU_C,28,144,5,100
2020-07-14,SKU_C,24,116,5,100
2020-07-15,SKU_C,33,292,5,100
2020-07-16,SKU_C,34,259,5,100
2020-07-17,SKU_C,19,225,5,100
2020-07-18,SKU_C,24,206,5,100
2020-07-19,SKU_C,21,182,5,100
2020-07-20,SKU_C,25,161,5,100
2020-07-21,SKU_C,27,136,5,100
2020-07-22,SKU_C,20,109,5,100
2020-07-23,SKU_C,23,289,5,100
2020-07-24,SKU_C,22,266,5,100
2020-07-25,SKU_C,28,244,5,100
2020-07-26,SKU_C,27,216,5,100
2020-07-27,SKU_C,23,189,5,100
2020-07-28,SKU_C,28,166,5,100
2020-07-29,SKU_C,24,138,5,100
2020-07-30,SKU_C,25,114,5,100
2020-07-31,SKU_C,35,289,5,100
2020-08-01,SKU_C,33,254,5,100
2020-08-02,SKU_C,20,221,5,100
2020-08-03,SKU_C,30,201,5,100
2020-08-04,SKU_C,30,171,5,100
2020-08-05,SKU_C,20,141,5,100
2020-08-06,SKU_C,30,121,5,100
2020-08-07,SKU_C,33,291,5,100
2020-08-08,SKU_C,20,258,5,100
2020-08-09,SKU_C,21,238,5,100
2020-08-10,SKU_C,30,217,5,100
2020-08-11,SKU_C,26,187,5,100
2020-08-12,SKU_C,28,161,5,100
2020-08-13,SKU_C,26,133,5,100
2020-08-14,SKU_C,27,107,5,100
2020-08-15,SKU_C,18,280,5,100
2020-08-16,SKU_C,30,262,5,100
2020-08-17,SKU_C,30,232,5,100
2020-08-18,SKU_C,23,202,5,100
2020-08-19,SKU_C,24,179,5,100
2020-08-20,SKU_C,16,155,5,100
2020-08-21,SKU_C,26,139,5,100
2020-08-22,SKU_C,27,113,5,100
2020-08-23,SKU_C,23,286,5,100
2020-08-24,SKU_C,29,263,5,100
2020-08-25,SKU_C,22,234,5,100
2020-08-26,SKU_C,26,212,5,100
2020-08-27,SKU_C,18,186,5,100
2020-08-28,SKU_C,23,168,5,100
2020-08-29,SKU_C,22,145,5,100
2020-08-30,SKU_C,24,123,5,100
2020-08-31,SKU_C,21,299,5,100
2020-09-01,SKU_C,22,278,5,100
2020-09-02,SKU_C,27,256,5,100
2020-09-03,SKU_C,20,229,5,100
2020-09-04,SKU_C,15,209,5,100
2020-09-05,SKU_C,31,194,5,100
2020-09-06,SKU_C,29,163,5,100
2020-09-07,SKU_C,16,134,5,100
2020-09-08,SKU_C,26,118,5,100
2020-09-09,SKU_C,20,292,5,100
2020-09-10,SKU_C,24,272,5,100
2020-09-11,SKU_C,24,248,5,100
2020-09-12,SKU_C,21,224,5,100
2020-09-13,SKU_C,18,203,5,100
2020-09-14,SKU_C,19,185,5,100
2020-09-15,SKU_C,17,166,5,100
2020-09-16,SKU_C,18,149,5,100
2020-09-17,SKU_C,22,131,5,100
2020-09-18,SKU_C,18,109,5,100
2020-09-19,SKU_C,25,291,5,100
2020-09-20,SKU_C,29,266,5,100
2020-09-21,SKU_C,19,237,5,100
2020-09-22,SKU_C,23,218,5,100
2020-09-23,SKU_C,24,195,5,100
2020-09-24,SKU_C,24,171,5,100
2020-09-25,SKU_C,22,147,5,100
2020-09-26,SKU_C,25,125,5,100
2020-09-27,SKU_C,24,300,5,100
2020-09-28,SKU_C,16,276,5,100
2020-09-29,SKU_C,26,260,5,100
2020-09-30,SKU_C,26,234,5,100
2020-10-01,SKU_C,18,208,5,100
2020-10-02,SKU_C,22,190,5,100
2020-10-03,SKU_C,25,168,5,100
2020-10-04,SKU_C,21,143,5,100
2020-10-05,SKU_C,27,122,5,100
2020-10-06,SKU_C,34,295,5,100
2020-10-07,SKU_C,18,261,5,100
2020-10-08,SKU_C,15,243,5,100
2020-10-09,SKU_C,23,228,5,100
2020-10-10,SKU_C,26,205,5,100
2020-10-11,SKU_C,21,179,5,100
2020-10-12,SKU_C,29,158,5,100
2020-10-13,SKU_C,15,129,5,100
2020-10-14,SKU_C,26,114,5,100
2020-10-15,SKU_C,19,288,5,100
2020-10-16,SKU_C,31,269,5,100
2020-10-17,SKU_C,32,238,5,100
2020-10-18,SKU_C,18,206,5,100
2020-10-19,SKU_C,20,188,5,100
2020-10-20,SKU_C,27,168,5,100
2020-10-21,SKU_C,21,141,5,100
2020-10-22,SKU_C,22,120,5,100
2020-10-23,SKU_C,23,298,5,100
2020-10-24,SKU_C,13,275,5,100
2020-10-25,SKU_C,23,262,5,100
2020-10-26,SKU_C,19,239,5,100
2020-10-27,SKU_C,21,220,5,100
2020-10-28,SKU_C,30,199,5,100
2020-10-29,SKU_C,17,169,5,100
2020-10-30,SKU_C,27,152,5,100
2020-10-31,SKU_C,22,125,5,100
2020-11-01,SKU_C,22,103,5,100
2020-11-02,SKU_C,27,281,5,100
2020-11-03,SKU_C,25,254,5,100
2020-11-04,SKU_C,27,229,5,100
2020-11-05,SKU_C,29,202,5,100
2020-11-06,SKU_C,22,173,5,100
2020-11-07,SKU_C,21,151,5,100
2020-11-08,SKU_C,19,130,5,100
2020-11-09,SKU_C,20,111,5,100
2020-11-10,SKU_C,39,291,5,100
2020-11-11,SKU_C,31,252,5,100
2020-11-12,SKU_C,18,221,5,100
2020-11-13,SKU_C,18,203,5,100
2020-11-14,SKU_C,27,185,5,100
2020-11-15,SKU_C,28,158,5,100
2020-11-16,SKU_C,28,130,5,100
2020-11-17,SKU_C,24,102,5,100
2020-11-18,SKU_C,25,278,5,100
2020-11-19,SKU_C,27,253,5,100
2020-11-20,SKU_C,26,226,5,100
2020-11-21,SKU_C,15,200,5,100
2020-11-22,SKU_C,25,185,5,100
2020-11-23,SKU_C,22,160,5,100
2020-11-24,SKU_C,27,138,5,100
2020-11-25,SKU_C,41,111,5,100
2020-11-26,SKU_C,28,270,5,100
2020-11-27,SKU_C,25,242,5,100
2020-11-28,SKU_C,31,217,5,100
2020-11-29,SKU_C,29,186,5,100
2020-11-30,SKU_C,29,157,5,100
2020-12-01,SKU_C,30,128,5,100
2020-12-02,SKU_C,38,298,5,100
2020-12-03,SKU_C,22,260,5,100
2020-12-04,SKU_C,30,238,5,100
2020-12-05,SKU_C,23,208,5,100
2020-12-06,SKU_C,31,185,5,100
2020-12-07,SKU_C,24,154,5,100
2020-12-08,SKU_C,26,130,5,100
2020-12-09,SKU_C,27,104,5,100
2020-12-10,SKU_C,34,277,5,100
2020-12-11,SKU_C,34,243,5,100
2020-12-12,SKU_C,23,209,5,100
2020-12-13,SKU_C,30,186,5,100
2020-12-14,SKU_C,26,156,5,100
2020-12-15,SKU_C,23,130,5,100
2020-12-16,SKU_C,29,107,5,100
2020-12-17,SKU_C,28,278,5,100
2020-12-18,SKU_C,42,250,5,100
2020-12-19,SKU_C,33,208,5,100
2020-12-20,SKU_C,24,175,5,100
2020-12-21,SKU_C,28,151,5,100
2020-12-22,SKU_C,36,123,5,100
2020-12-23,SKU_C,42,287,5,100
2020-12-24,SKU_C,23,245,5,100
2020-12-25,SKU_C,22,222,5,100
2020-12-26,SKU_C,41,200,5,100
2020-12-27,SKU_C,34,159,5,100
2020-12-28,SKU_C,28,125,5,100
2020-12-29,SKU_C,35,297,5,100
2020-12-30,SKU_C,19,262,5,100
2020-12-31,SKU_C,33,243,5,100
2021-01-01,SKU_C,34,210,5,100
2021-01-02,SKU_C,37,176,5,100
2021-01-03,SKU_C,28,139,5,100
2021-01-04,SKU_C,34,111,5,100
2021-01-05,SKU_C,29,277,5,100
2021-01-06,SKU_C,35,248,5,100
2021-01-07,SKU_C,29,213,5,100
2021-01-08,SKU_C,32,184,5,100
2021-01-09,SKU_C,29,152,5,100
2021-01-10,SKU_C,38,123,5,100
2021-01-11,SKU_C,39,285,5,100
2021-01-12,SKU_C,33,246,5,100
2021-01-13,SKU_C,35,213,5,100
2021-01-14,SKU_C,28,178,5,100
2021-01-15,SKU_C,34,150,5,100
2021-01-16,SKU_C,35,116,5,100
2021-01-17,SKU_C,49,281,5,100
2021-01-18,SKU_C,30,232,5,100
2021-01-19,SKU_C,43,202,5,100
2021-01-20,SKU_C,41,159,5,100
2021-01-21,SKU_C,38,118,5,100
2021-01-22,SKU_C,45,280,5,100
2021-01-23,SKU_C,38,235,5,100
2021-01-24,SKU_C,39,197,5,100
2021-01-25,SKU_C,37,158,5,100
2021-01-26,SKU_C,43,121,5,100
2021-01-27,SKU_C,43,278,5,100
2021-01-28,SKU_C,34,235,5,100
2021-01-29,SKU_C,31,201,5,100
2021-01-30,SKU_C,37,170,5,100
2021-01-31,SKU_C,34,133,5,100
2021-02-01,SKU_C,38,299,5,100
2021-02-02,SKU_C,44,261,5,100
2021-02-03,SKU_C,36,217,5,100
2021-02-04,SKU_C,38,181,5,100
2021-02-05,SKU_C,39,143,5,100
2021-02-06,SKU_C,43,104,5,100
2021-02-07,SKU_C,28,261,5,100
2021-02-08,SKU_C,36,233,5,100
2021-02-09,SKU_C,40,197,5,100
2021-02-10,SKU_C,45,157,5,100
2021-02-11,SKU_C,37,112,5,100
2021-02-12,SKU_C,30,275,5,100
2021-02-13,SKU_C,43,245,5,100
2021-02-14,SKU_C,37,202,5,100
2021-02-15,SKU_C,34,165,5,100
2021-02-16,SKU_C,37,131,5,100
2021-02-17,SKU_C,39,294,5,100
2021-02-18,SKU_C,37,255,5,100
2021-02-19,SKU_C,29,218,5,100
2021-02-20,SKU_C,45,189,5,100
2021-02-21,SKU_C,47,144,5,100
2021-02-22,SKU_C,44,297,5,100
2021-02-23,SKU_C,35,253,5,100
2021-02-24,SKU_C,40,218,5,100
2021-02-25,SKU_C,41,178,5,100
2021-02-26,SKU_C,44,137,5,100
2021-02-27,SKU_C,45,293,5,100
2021-02-28,SKU_C,38,248,5,100
2021-03-01,SKU_C,42,210,5,100
2021-03-02,SKU_C,44,168,5,100
2021-03-03,SKU_C,49,124,5,100
2021-03-04,SKU_C,45,275,5,100
2021-03-05,SKU_C,46,230,5,100
2021-03-06,SKU_C,42,184,5,100
2021-03-07,SKU_C,49,142,5,100
2021-03-08,SKU_C,44,293,5,100
2021-03-09,SKU_C,38,249,5,100
2021-03-10,SKU_C,49,211,5,100
2021-03-11,SKU_C,46,162,5,100
2021-03-12,SKU_C,40,116,5,100
2021-03-13,SKU_C,40,276,5,100
2021-03-14,SKU_C,44,236,5,100
2021-03-15,SKU_C,45,192,5,100
2021-03-16,SKU_C,44,147,5,100
2021-03-17,SKU_C,44,103,5,100
2021-03-18,SKU_C,51,259,5,100
2021-03-19,SKU_C,48,208,5,100
2021-03-20,SKU_C,44,160,5,100
2021-03-21,SKU_C,48,116,5,100
2021-03-22,SKU_C,38,268,5,100
2021-03-23,SKU_C,45,230,5,100
2021-03-24,SKU_C,52,185,5,100
2021-03-25,SKU_C,42,133,5,100
2021-03-26,SKU_C,39,291,5,100
2021-03-27,SKU_C,40,252,5,100
2021-03-28,SKU_C,38,212,5,100
2021-03-29,SKU_C,39,174,5,100
2021-03-30,SKU_C,41,135,5,100
2021-03-31,SKU_C,36,294,5,100
2021-04-01,SKU_C,43,258,5,100
2021-04-02,SKU_C,48,215,5,100
2021-04-03,SKU_C,39,167,5,100
2021-04-04,SKU_C,51,128,5,100
2021-04-05,SKU_C,46,277,5,100
2021-04-06,SKU_C,48,231,5,100
2021-04-07,SKU_C,40,183,5,100
2021-04-08,SKU_C,48,143,5,100
2021-04-09,SKU_C,38,295,5,100
2021-04-10,SKU_C,48,257,5,100
2021-04-11,SKU_C,44,209,5,100
